what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1429778699703
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1429778718076
started,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1429778719737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429778922512
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429778929801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429778931457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429778979711
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1429778982771
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1429778983038
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1429778983164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429778984786
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429779017280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429779019160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429779080542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429779106824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429779107316
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1429779125538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429779139478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429779139947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429779143039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429779154774
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1429779157133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1429779158794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1429779176530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429779178405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429779222858
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1429779242733
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1429779257307
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1429779257989
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1429779258204
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1429779259057
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1429779259210
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1429779261282
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1429779262687
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1429779262687
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1429779264067
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1429779264455
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1429779264622
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1429779265593
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1429779265783
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1429779265978
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1429779269396
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.AllMarkersView",1429779270846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429779273790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429779332648
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1429779337019
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1429779354248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429779355666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429779395959
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1429779405918
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1429779409771
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1429779421530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429779441138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429779441294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1429779449801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429779451956
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429779455926
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1429779458335
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1429779458590
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1429779458836
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1429779458876
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1429779464891
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1429779464967
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1429779477204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429779478458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429779548672
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1429779552649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1429779559428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1429779560595
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1429779563113
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1429779565485
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1429779566363
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1429779567734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429779572132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429780081260
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1429780089973
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1429780093589
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1429780093965
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.400.v201102241833,"org.eclipse.wst.jsdt.web.support.jsp",1429780095975
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1429780096076
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1429780096151
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1429780096184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429780098581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429780111234
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1429780121745
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1429780124172
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1429780127761
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1429780128882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1429780129762
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1429780130419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1429780131083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429780134615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429780336321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429780342722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429780429118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429780439909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429780526379
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1429780552467
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1429780567880
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1429780568089
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1429780568241
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1429780571086
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429780589415
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429780592921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429780593150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429780611550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429780623390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429780674478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429780677197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429780685639
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1429780718506
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1429780718554
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1429780718657
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1429780718819
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1429780718854
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1429780719409
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1429780719434
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1429780719956
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1429780742188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429780749057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429780754721
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1429780757690
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1429780759702
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1429780782721
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1429780791044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429780820703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429780854773
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429780892762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429780895846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429780908863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429781406056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429781407944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429782035527
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1429782045564
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1429782048474
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429782048916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429782804580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429782809241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429782954292
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1429782964059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1429782967191
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1429782968558
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1429782969467
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1429782970268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429783019069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429783027357
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429783028660
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429783033236
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1429783041592
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1429783045622
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1429783049040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429783050091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429783134264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429783141824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429783148084
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1429783150891
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1429783179735
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1429783194549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1429783213816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429783215208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429783539975
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1429783543302
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429783546635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429783697563
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1429783702833
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1429783716774
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1429783720108
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1429783720889
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1429783721483
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1429783721577
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1429783721634
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1429783721652
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1429783721714
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1429783721723
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1429783721740
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1429783723725
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1429783734071
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1429783737021
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1429783739773
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429783771672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429784118948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1429784133378
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1429784136489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429784158553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429784175828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429784213367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429784213866
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1429784217470
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1429784217760
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1429784217835
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1429784217854
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1429784221209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429784225195
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429784475968
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1429784482149
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1429784483367
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1429784485947
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1429784488641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429784498261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429784751518
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1429784756639
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1429784757792
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1429784759961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429784762963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429784765519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429784766095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429784770784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429784773078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429784786394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429784787907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429784801236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429784802877
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1429784804287
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1429784804350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429784821671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429784822358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429784871793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429784904788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429784907159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429785211879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429785228443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429785234836
